Time_ms;Victim_TEC;Attacker_TEC;Victim_State;Action;Bus_Status
114;17;10;ERROR_ACTIVE;IDLE;IDLE
115;17;10;ERROR_ACTIVE;IDLE;IDLE
116;17;10;ERROR_ACTIVE;IDLE;IDLE
117;17;10;ERROR_ACTIVE;IDLE;IDLE
118;17;10;ERROR_ACTIVE;IDLE;IDLE
119;17;10;ERROR_ACTIVE;IDLE;IDLE
120;16;10;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
121;16;9;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
122;16;8;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
123;16;8;ERROR_ACTIVE;IDLE;IDLE
124;16;8;ERROR_ACTIVE;IDLE;IDLE
125;16;8;ERROR_ACTIVE;IDLE;IDLE
126;16;8;ERROR_ACTIVE;IDLE;IDLE
127;16;8;ERROR_ACTIVE;IDLE;IDLE
128;16;8;ERROR_ACTIVE;IDLE;IDLE
129;16;8;ERROR_ACTIVE;IDLE;IDLE
130;15;8;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
131;15;7;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
132;15;6;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
133;15;6;ERROR_ACTIVE;IDLE;IDLE
134;15;6;ERROR_ACTIVE;IDLE;IDLE
135;15;6;ERROR_ACTIVE;IDLE;IDLE
136;15;6;ERROR_ACTIVE;IDLE;IDLE
137;15;6;ERROR_ACTIVE;IDLE;IDLE
138;15;6;ERROR_ACTIVE;IDLE;IDLE
139;15;6;ERROR_ACTIVE;IDLE;IDLE
140;23;14;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
141;22;14;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
142;22;13;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
143;22;12;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
144;22;12;ERROR_ACTIVE;IDLE;IDLE
145;22;12;ERROR_ACTIVE;IDLE;IDLE
146;22;12;ERROR_ACTIVE;IDLE;IDLE
147;22;12;ERROR_ACTIVE;IDLE;IDLE
148;22;12;ERROR_ACTIVE;IDLE;IDLE
149;22;12;ERROR_ACTIVE;IDLE;IDLE
150;21;12;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
151;21;11;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
152;21;10;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
153;21;10;ERROR_ACTIVE;IDLE;IDLE
154;21;10;ERROR_ACTIVE;IDLE;IDLE
155;21;10;ERROR_ACTIVE;IDLE;IDLE
156;21;10;ERROR_ACTIVE;IDLE;IDLE
157;21;10;ERROR_ACTIVE;IDLE;IDLE
158;21;10;ERROR_ACTIVE;IDLE;IDLE
159;21;10;ERROR_ACTIVE;IDLE;IDLE
160;20;10;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
161;20;9;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
162;20;8;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
163;20;8;ERROR_ACTIVE;IDLE;IDLE
164;20;8;ERROR_ACTIVE;IDLE;IDLE
165;20;8;ERROR_ACTIVE;IDLE;IDLE
166;20;8;ERROR_ACTIVE;IDLE;IDLE
167;20;8;ERROR_ACTIVE;IDLE;IDLE
168;20;8;ERROR_ACTIVE;IDLE;IDLE
169;20;8;ERROR_ACTIVE;IDLE;IDLE
170;28;16;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
171;27;16;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
172;27;15;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
173;27;14;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
174;27;14;ERROR_ACTIVE;IDLE;IDLE
175;27;14;ERROR_ACTIVE;IDLE;IDLE
176;27;14;ERROR_ACTIVE;IDLE;IDLE
177;27;14;ERROR_ACTIVE;IDLE;IDLE
178;27;14;ERROR_ACTIVE;IDLE;IDLE
179;27;14;ERROR_ACTIVE;IDLE;IDLE
180;26;14;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
181;26;13;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
182;26;12;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
183;26;12;ERROR_ACTIVE;IDLE;IDLE
184;26;12;ERROR_ACTIVE;IDLE;IDLE
185;26;12;ERROR_ACTIVE;IDLE;IDLE
186;26;12;ERROR_ACTIVE;IDLE;IDLE
187;26;12;ERROR_ACTIVE;IDLE;IDLE
188;26;12;ERROR_ACTIVE;IDLE;IDLE
189;26;12;ERROR_ACTIVE;IDLE;IDLE
190;25;12;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
191;25;11;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
192;25;10;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
193;25;10;ERROR_ACTIVE;IDLE;IDLE
194;25;10;ERROR_ACTIVE;IDLE;IDLE
195;25;10;ERROR_ACTIVE;IDLE;IDLE
196;25;10;ERROR_ACTIVE;IDLE;IDLE
197;25;10;ERROR_ACTIVE;IDLE;IDLE
198;25;10;ERROR_ACTIVE;IDLE;IDLE
199;25;10;ERROR_ACTIVE;IDLE;IDLE
200;33;18;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
201;32;18;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
202;32;17;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
203;32;16;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
204;32;16;ERROR_ACTIVE;IDLE;IDLE
205;32;16;ERROR_ACTIVE;IDLE;IDLE
206;32;16;ERROR_ACTIVE;IDLE;IDLE
207;32;16;ERROR_ACTIVE;IDLE;IDLE
208;32;16;ERROR_ACTIVE;IDLE;IDLE
209;32;16;ERROR_ACTIVE;IDLE;IDLE
210;31;16;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
211;31;15;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
212;31;14;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
213;31;14;ERROR_ACTIVE;IDLE;IDLE
214;31;14;ERROR_ACTIVE;IDLE;IDLE
215;31;14;ERROR_ACTIVE;IDLE;IDLE
216;31;14;ERROR_ACTIVE;IDLE;IDLE
217;31;14;ERROR_ACTIVE;IDLE;IDLE
218;31;14;ERROR_ACTIVE;IDLE;IDLE
219;31;14;ERROR_ACTIVE;IDLE;IDLE
220;30;14;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
221;30;13;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
222;30;12;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
223;30;12;ERROR_ACTIVE;IDLE;IDLE
224;30;12;ERROR_ACTIVE;IDLE;IDLE
225;30;12;ERROR_ACTIVE;IDLE;IDLE
226;30;12;ERROR_ACTIVE;IDLE;IDLE
227;30;12;ERROR_ACTIVE;IDLE;IDLE
228;30;12;ERROR_ACTIVE;IDLE;IDLE
229;30;12;ERROR_ACTIVE;IDLE;IDLE
230;38;20;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
231;37;20;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
232;37;19;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
233;37;18;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
234;37;18;ERROR_ACTIVE;IDLE;IDLE
235;37;18;ERROR_ACTIVE;IDLE;IDLE
236;37;18;ERROR_ACTIVE;IDLE;IDLE
237;37;18;ERROR_ACTIVE;IDLE;IDLE
238;37;18;ERROR_ACTIVE;IDLE;IDLE
239;37;18;ERROR_ACTIVE;IDLE;IDLE
240;36;18;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
241;36;17;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
242;36;16;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
243;36;16;ERROR_ACTIVE;IDLE;IDLE
244;36;16;ERROR_ACTIVE;IDLE;IDLE
245;36;16;ERROR_ACTIVE;IDLE;IDLE
246;36;16;ERROR_ACTIVE;IDLE;IDLE
247;36;16;ERROR_ACTIVE;IDLE;IDLE
248;36;16;ERROR_ACTIVE;IDLE;IDLE
249;36;16;ERROR_ACTIVE;IDLE;IDLE
250;35;16;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
251;35;15;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
252;35;14;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
253;35;14;ERROR_ACTIVE;IDLE;IDLE
254;35;14;ERROR_ACTIVE;IDLE;IDLE
255;35;14;ERROR_ACTIVE;IDLE;IDLE
256;35;14;ERROR_ACTIVE;IDLE;IDLE
257;35;14;ERROR_ACTIVE;IDLE;IDLE
258;35;14;ERROR_ACTIVE;IDLE;IDLE
259;35;14;ERROR_ACTIVE;IDLE;IDLE
260;43;22;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
261;42;22;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
262;42;21;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
263;42;20;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
264;42;20;ERROR_ACTIVE;IDLE;IDLE
265;42;20;ERROR_ACTIVE;IDLE;IDLE
266;42;20;ERROR_ACTIVE;IDLE;IDLE
267;42;20;ERROR_ACTIVE;IDLE;IDLE
268;42;20;ERROR_ACTIVE;IDLE;IDLE
269;42;20;ERROR_ACTIVE;IDLE;IDLE
270;41;20;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
271;41;19;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
272;41;18;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
273;41;18;ERROR_ACTIVE;IDLE;IDLE
274;41;18;ERROR_ACTIVE;IDLE;IDLE
275;41;18;ERROR_ACTIVE;IDLE;IDLE
276;41;18;ERROR_ACTIVE;IDLE;IDLE
277;41;18;ERROR_ACTIVE;IDLE;IDLE
278;41;18;ERROR_ACTIVE;IDLE;IDLE
279;41;18;ERROR_ACTIVE;IDLE;IDLE
280;40;18;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
281;40;17;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
282;40;16;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
283;40;16;ERROR_ACTIVE;IDLE;IDLE
284;40;16;ERROR_ACTIVE;IDLE;IDLE
285;40;16;ERROR_ACTIVE;IDLE;IDLE
286;40;16;ERROR_ACTIVE;IDLE;IDLE
287;40;16;ERROR_ACTIVE;IDLE;IDLE
288;40;16;ERROR_ACTIVE;IDLE;IDLE
289;40;16;ERROR_ACTIVE;IDLE;IDLE
290;48;24;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
291;47;24;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
292;47;23;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
293;47;22;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
294;47;22;ERROR_ACTIVE;IDLE;IDLE
295;47;22;ERROR_ACTIVE;IDLE;IDLE
296;47;22;ERROR_ACTIVE;IDLE;IDLE
297;47;22;ERROR_ACTIVE;IDLE;IDLE
298;47;22;ERROR_ACTIVE;IDLE;IDLE
299;47;22;ERROR_ACTIVE;IDLE;IDLE
300;46;22;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
301;46;21;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
302;46;20;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
303;46;20;ERROR_ACTIVE;IDLE;IDLE
304;46;20;ERROR_ACTIVE;IDLE;IDLE
305;46;20;ERROR_ACTIVE;IDLE;IDLE
306;46;20;ERROR_ACTIVE;IDLE;IDLE
307;46;20;ERROR_ACTIVE;IDLE;IDLE
308;46;20;ERROR_ACTIVE;IDLE;IDLE
309;46;20;ERROR_ACTIVE;IDLE;IDLE
310;45;20;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
311;45;19;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
312;45;18;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
313;45;18;ERROR_ACTIVE;IDLE;IDLE
314;45;18;ERROR_ACTIVE;IDLE;IDLE
315;45;18;ERROR_ACTIVE;IDLE;IDLE
316;45;18;ERROR_ACTIVE;IDLE;IDLE
317;45;18;ERROR_ACTIVE;IDLE;IDLE
318;45;18;ERROR_ACTIVE;IDLE;IDLE
319;45;18;ERROR_ACTIVE;IDLE;IDLE
320;53;26;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
321;52;26;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
322;52;25;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
323;52;24;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
324;52;24;ERROR_ACTIVE;IDLE;IDLE
325;52;24;ERROR_ACTIVE;IDLE;IDLE
326;52;24;ERROR_ACTIVE;IDLE;IDLE
327;52;24;ERROR_ACTIVE;IDLE;IDLE
328;52;24;ERROR_ACTIVE;IDLE;IDLE
329;52;24;ERROR_ACTIVE;IDLE;IDLE
330;51;24;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
331;51;23;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
332;51;22;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
333;51;22;ERROR_ACTIVE;IDLE;IDLE
334;51;22;ERROR_ACTIVE;IDLE;IDLE
335;51;22;ERROR_ACTIVE;IDLE;IDLE
336;51;22;ERROR_ACTIVE;IDLE;IDLE
337;51;22;ERROR_ACTIVE;IDLE;IDLE
338;51;22;ERROR_ACTIVE;IDLE;IDLE
339;51;22;ERROR_ACTIVE;IDLE;IDLE
340;50;22;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
341;50;21;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
342;50;20;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
343;50;20;ERROR_ACTIVE;IDLE;IDLE
344;50;20;ERROR_ACTIVE;IDLE;IDLE
345;50;20;ERROR_ACTIVE;IDLE;IDLE
346;50;20;ERROR_ACTIVE;IDLE;IDLE
347;50;20;ERROR_ACTIVE;IDLE;IDLE
348;50;20;ERROR_ACTIVE;IDLE;IDLE
349;50;20;ERROR_ACTIVE;IDLE;IDLE
350;58;28;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
351;57;28;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
352;57;27;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
353;57;26;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
354;57;26;ERROR_ACTIVE;IDLE;IDLE
355;57;26;ERROR_ACTIVE;IDLE;IDLE
356;57;26;ERROR_ACTIVE;IDLE;IDLE
357;57;26;ERROR_ACTIVE;IDLE;IDLE
358;57;26;ERROR_ACTIVE;IDLE;IDLE
359;57;26;ERROR_ACTIVE;IDLE;IDLE
360;56;26;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
361;56;25;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
362;56;24;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
363;56;24;ERROR_ACTIVE;IDLE;IDLE
364;56;24;ERROR_ACTIVE;IDLE;IDLE
365;56;24;ERROR_ACTIVE;IDLE;IDLE
366;56;24;ERROR_ACTIVE;IDLE;IDLE
367;56;24;ERROR_ACTIVE;IDLE;IDLE
368;56;24;ERROR_ACTIVE;IDLE;IDLE
369;56;24;ERROR_ACTIVE;IDLE;IDLE
370;55;24;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
371;55;23;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
372;55;22;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
373;55;22;ERROR_ACTIVE;IDLE;IDLE
374;55;22;ERROR_ACTIVE;IDLE;IDLE
375;55;22;ERROR_ACTIVE;IDLE;IDLE
376;55;22;ERROR_ACTIVE;IDLE;IDLE
377;55;22;ERROR_ACTIVE;IDLE;IDLE
378;55;22;ERROR_ACTIVE;IDLE;IDLE
379;55;22;ERROR_ACTIVE;IDLE;IDLE
380;63;30;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
381;62;30;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
382;62;29;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
383;62;28;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
384;62;28;ERROR_ACTIVE;IDLE;IDLE
385;62;28;ERROR_ACTIVE;IDLE;IDLE
386;62;28;ERROR_ACTIVE;IDLE;IDLE
387;62;28;ERROR_ACTIVE;IDLE;IDLE
388;62;28;ERROR_ACTIVE;IDLE;IDLE
389;62;28;ERROR_ACTIVE;IDLE;IDLE
390;61;28;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
391;61;27;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
392;61;26;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
393;61;26;ERROR_ACTIVE;IDLE;IDLE
394;61;26;ERROR_ACTIVE;IDLE;IDLE
395;61;26;ERROR_ACTIVE;IDLE;IDLE
396;61;26;ERROR_ACTIVE;IDLE;IDLE
397;61;26;ERROR_ACTIVE;IDLE;IDLE
398;61;26;ERROR_ACTIVE;IDLE;IDLE
399;61;26;ERROR_ACTIVE;IDLE;IDLE
400;60;26;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
401;60;25;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
402;60;24;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
403;60;24;ERROR_ACTIVE;IDLE;IDLE
404;60;24;ERROR_ACTIVE;IDLE;IDLE
405;60;24;ERROR_ACTIVE;IDLE;IDLE
406;60;24;ERROR_ACTIVE;IDLE;IDLE
407;60;24;ERROR_ACTIVE;IDLE;IDLE
408;60;24;ERROR_ACTIVE;IDLE;IDLE
409;60;24;ERROR_ACTIVE;IDLE;IDLE
410;68;32;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
411;67;32;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
412;67;31;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
413;67;30;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
414;67;30;ERROR_ACTIVE;IDLE;IDLE
415;67;30;ERROR_ACTIVE;IDLE;IDLE
416;67;30;ERROR_ACTIVE;IDLE;IDLE
417;67;30;ERROR_ACTIVE;IDLE;IDLE
418;67;30;ERROR_ACTIVE;IDLE;IDLE
419;67;30;ERROR_ACTIVE;IDLE;IDLE
420;66;30;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
421;66;29;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
422;66;28;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
