Time_ms;Victim_TEC;Attacker_TEC;Victim_State;Action;Bus_Status
928;58;5;ERROR_ACTIVE;IDLE;IDLE
929;58;5;ERROR_ACTIVE;IDLE;IDLE
930;57;5;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
931;57;4;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
932;57;3;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
933;57;2;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
934;57;2;ERROR_ACTIVE;IDLE;IDLE
935;57;2;ERROR_ACTIVE;IDLE;IDLE
936;57;2;ERROR_ACTIVE;IDLE;IDLE
937;57;2;ERROR_ACTIVE;IDLE;IDLE
938;57;2;ERROR_ACTIVE;IDLE;IDLE
939;57;2;ERROR_ACTIVE;IDLE;IDLE
940;56;2;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
941;56;1;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
942;56;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
943;56;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
944;56;0;ERROR_ACTIVE;IDLE;IDLE
945;56;0;ERROR_ACTIVE;IDLE;IDLE
946;56;0;ERROR_ACTIVE;IDLE;IDLE
947;56;0;ERROR_ACTIVE;IDLE;IDLE
948;56;0;ERROR_ACTIVE;IDLE;IDLE
949;56;0;ERROR_ACTIVE;IDLE;IDLE
950;55;0;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
951;55;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
952;55;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
953;55;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
954;55;0;ERROR_ACTIVE;IDLE;IDLE
955;55;0;ERROR_ACTIVE;IDLE;IDLE
956;55;0;ERROR_ACTIVE;IDLE;IDLE
957;55;0;ERROR_ACTIVE;IDLE;IDLE
958;55;0;ERROR_ACTIVE;IDLE;IDLE
959;55;0;ERROR_ACTIVE;IDLE;IDLE
960;54;0;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
961;54;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
962;54;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
963;54;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
964;54;0;ERROR_ACTIVE;IDLE;IDLE
965;54;0;ERROR_ACTIVE;IDLE;IDLE
966;54;0;ERROR_ACTIVE;IDLE;IDLE
967;54;0;ERROR_ACTIVE;IDLE;IDLE
968;54;0;ERROR_ACTIVE;IDLE;IDLE
969;54;0;ERROR_ACTIVE;IDLE;IDLE
970;62;8;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
971;61;8;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
972;61;7;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
973;61;6;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
974;61;5;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
975;61;5;ERROR_ACTIVE;IDLE;IDLE
976;61;5;ERROR_ACTIVE;IDLE;IDLE
977;61;5;ERROR_ACTIVE;IDLE;IDLE
978;61;5;ERROR_ACTIVE;IDLE;IDLE
979;61;5;ERROR_ACTIVE;IDLE;IDLE
980;60;5;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
981;60;4;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
982;60;3;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
983;60;2;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
984;60;2;ERROR_ACTIVE;IDLE;IDLE
985;60;2;ERROR_ACTIVE;IDLE;IDLE
986;60;2;ERROR_ACTIVE;IDLE;IDLE
987;60;2;ERROR_ACTIVE;IDLE;IDLE
988;60;2;ERROR_ACTIVE;IDLE;IDLE
989;60;2;ERROR_ACTIVE;IDLE;IDLE
990;59;2;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
991;59;1;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
992;59;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
993;59;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
994;59;0;ERROR_ACTIVE;IDLE;IDLE
995;59;0;ERROR_ACTIVE;IDLE;IDLE
996;59;0;ERROR_ACTIVE;IDLE;IDLE
997;59;0;ERROR_ACTIVE;IDLE;IDLE
998;59;0;ERROR_ACTIVE;IDLE;IDLE
999;59;0;ERROR_ACTIVE;IDLE;IDLE
1000;58;0;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
1001;58;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1002;58;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1003;58;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1004;58;0;ERROR_ACTIVE;IDLE;IDLE
1005;58;0;ERROR_ACTIVE;IDLE;IDLE
1006;58;0;ERROR_ACTIVE;IDLE;IDLE
1007;58;0;ERROR_ACTIVE;IDLE;IDLE
1008;58;0;ERROR_ACTIVE;IDLE;IDLE
1009;58;0;ERROR_ACTIVE;IDLE;IDLE
1010;57;0;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
1011;57;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1012;57;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1013;57;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1014;57;0;ERROR_ACTIVE;IDLE;IDLE
1015;57;0;ERROR_ACTIVE;IDLE;IDLE
1016;57;0;ERROR_ACTIVE;IDLE;IDLE
1017;57;0;ERROR_ACTIVE;IDLE;IDLE
1018;57;0;ERROR_ACTIVE;IDLE;IDLE
1019;57;0;ERROR_ACTIVE;IDLE;IDLE
1020;65;8;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
1021;64;8;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
1022;64;7;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1023;64;6;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1024;64;5;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1025;64;5;ERROR_ACTIVE;IDLE;IDLE
1026;64;5;ERROR_ACTIVE;IDLE;IDLE
1027;64;5;ERROR_ACTIVE;IDLE;IDLE
1028;64;5;ERROR_ACTIVE;IDLE;IDLE
1029;64;5;ERROR_ACTIVE;IDLE;IDLE
1030;63;5;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
1031;63;4;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1032;63;3;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1033;63;2;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1034;63;2;ERROR_ACTIVE;IDLE;IDLE
1035;63;2;ERROR_ACTIVE;IDLE;IDLE
1036;63;2;ERROR_ACTIVE;IDLE;IDLE
1037;63;2;ERROR_ACTIVE;IDLE;IDLE
1038;63;2;ERROR_ACTIVE;IDLE;IDLE
1039;63;2;ERROR_ACTIVE;IDLE;IDLE
1040;62;2;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
1041;62;1;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1042;62;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1043;62;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1044;62;0;ERROR_ACTIVE;IDLE;IDLE
1045;62;0;ERROR_ACTIVE;IDLE;IDLE
1046;62;0;ERROR_ACTIVE;IDLE;IDLE
1047;62;0;ERROR_ACTIVE;IDLE;IDLE
1048;62;0;ERROR_ACTIVE;IDLE;IDLE
1049;62;0;ERROR_ACTIVE;IDLE;IDLE
1050;61;0;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
1051;61;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1052;61;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1053;61;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1054;61;0;ERROR_ACTIVE;IDLE;IDLE
1055;61;0;ERROR_ACTIVE;IDLE;IDLE
1056;61;0;ERROR_ACTIVE;IDLE;IDLE
1057;61;0;ERROR_ACTIVE;IDLE;IDLE
1058;61;0;ERROR_ACTIVE;IDLE;IDLE
1059;61;0;ERROR_ACTIVE;IDLE;IDLE
1060;60;0;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
1061;60;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1062;60;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1063;60;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1064;60;0;ERROR_ACTIVE;IDLE;IDLE
1065;60;0;ERROR_ACTIVE;IDLE;IDLE
1066;60;0;ERROR_ACTIVE;IDLE;IDLE
1067;60;0;ERROR_ACTIVE;IDLE;IDLE
1068;60;0;ERROR_ACTIVE;IDLE;IDLE
1069;60;0;ERROR_ACTIVE;IDLE;IDLE
1070;68;8;ERROR_ACTIVE;ATTACK_COLLISION;VICTIM_TX
1071;67;8;ERROR_ACTIVE;VICTIM_RETRANSMIT_SUCCESS;VICTIM_TX
1072;67;7;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1073;67;6;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1074;67;5;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1075;67;5;ERROR_ACTIVE;IDLE;IDLE
1076;67;5;ERROR_ACTIVE;IDLE;IDLE
1077;67;5;ERROR_ACTIVE;IDLE;IDLE
1078;67;5;ERROR_ACTIVE;IDLE;IDLE
1079;67;5;ERROR_ACTIVE;IDLE;IDLE
1080;66;5;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
1081;66;4;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1082;66;3;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1083;66;2;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1084;66;2;ERROR_ACTIVE;IDLE;IDLE
1085;66;2;ERROR_ACTIVE;IDLE;IDLE
1086;66;2;ERROR_ACTIVE;IDLE;IDLE
1087;66;2;ERROR_ACTIVE;IDLE;IDLE
1088;66;2;ERROR_ACTIVE;IDLE;IDLE
1089;66;2;ERROR_ACTIVE;IDLE;IDLE
1090;65;2;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
1091;65;1;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1092;65;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1093;65;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1094;65;0;ERROR_ACTIVE;IDLE;IDLE
1095;65;0;ERROR_ACTIVE;IDLE;IDLE
1096;65;0;ERROR_ACTIVE;IDLE;IDLE
1097;65;0;ERROR_ACTIVE;IDLE;IDLE
1098;65;0;ERROR_ACTIVE;IDLE;IDLE
1099;65;0;ERROR_ACTIVE;IDLE;IDLE
1100;64;0;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
1101;64;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1102;64;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1103;64;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1104;64;0;ERROR_ACTIVE;IDLE;IDLE
1105;64;0;ERROR_ACTIVE;IDLE;IDLE
1106;64;0;ERROR_ACTIVE;IDLE;IDLE
1107;64;0;ERROR_ACTIVE;IDLE;IDLE
1108;64;0;ERROR_ACTIVE;IDLE;IDLE
1109;64;0;ERROR_ACTIVE;IDLE;IDLE
1110;63;0;ERROR_ACTIVE;SKIPPING_TX;VICTIM_TX
1111;63;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
1112;63;0;ERROR_ACTIVE;ATTACKER_RECOVERY;ATTACKER_BG_TX
